Poblacion,Estado,Tipo,Concesionario,Distintivo,Banda,Frecuencia,Potencia W,Inicio,Fin,Latitud,Longitud,Altura,
MINERAL DEL MONTE,HGO.,(C),"XHMY-FM, S.A. DE C.V.",XHMY,FM,95.7,2750,03/05/04,02/05/16,200821,984018,2712,
PACHUCA,HGO.,(P),GOBIERNO DEL ESTADO DE HIDALGO,XHBCD,FM,98.1,2415,29/11/10,28/11/22,200718,984409,2382,
PACHUCA,HGO.,(C),"GRUPO NUEVA RADIO, S.A. DE C.V.",XHPCA,FM,106.1,5000,26/05/06,25/05/18,200718,984409,2382,
PACHUCA,HGO.,(C)**,"CORPORACIÓN RADIOFÓNICA DE PACHUCA, S.A. DE C.V.",XHPK,FM,92.5,6000,04/07/04,03/07/16,200718,984409,2382,
PACHUCA,HGO.,(C),"RED CENTRAL RADIOFÓNICA, S.A. DE C.V.",XHRD,FM,104.5,10000,Es frecuencia adicional de la XERD-AM.,,200718,984409,2382,
PACHUCA,HGO.,(P),UNIVERSIDAD AUTÓNOMA DEL ESTADO DE HIDALGO,XHUAH,FM,99.7,10000,09/03/12,08/03/24,200718,984409,2382,
SAN BARTOLO TUTOTEPEC,HGO.,(P)*,GOBIERNO DEL ESTADO DE HIDALGO,XHPEC,FM,103.9,6000,Cambio de frecuencia de la estación XEPEC-AM,,202356,981207,1027,
"SAN ILDEFONSO, TEPEJI DEL RIO DE OCAMPO",HGO.,(P),"DESARROLLO COMUNITARIO Y CULTURAL MA NGHUE, A.C.",XHDCC,FM,97.3,200,29/07/05,R,195419,992030,2134,
SINGUILUCAN,HGO.,(C),"XENQ RADIO TULANCINGO, S.A. DE C.V.",XHNQ,FM,90.1,50000,Es frecuencia adicional de la XENQ-AM.,,195803,983102,2634,
TEPEAPULCO,HGO.,(P)*,GOBIERNO DEL ESTADO DE HIDALGO,XHAPU,FM,106.9,250,01/11/11,31/10/23,194706,983311,2508,
TLANCHINOL,HGO.,(P)*,GOBIERNO DEL ESTADO DE HIDALGO,XHIND,FM,94.1,105,Cambio de frecuencia de la estación XEIND-AM,,205916,983936,1544,
TULA,HGO.,(C),"SÚPER STEREO DE TULA, S.A. DE C.V.",XHIDO,FM,100.5,50000,06/08/08,05/08/20,200323,992031,2020,
TULA,HGO.,(P),GOBIERNO DEL ESTADO DE HIDALGO,XHLLV,FM,89.3,1000,29/11/10,28/11/22,200323,992031,2020,
TULANCINGO,HGO.,(C)**,"RADIO TULANCINGO, S.A.",XHQB,FM,97.1,6000,26/06/05,25/06/17,200509,982148,2157,
TULANCINGO,HGO.,(C),"ULTRADIGITAL TULANCINGO, S.A. DE C.V.",XHTNO,FM,102.9,25000,22/07/07,21/07/19,200509,982148,2157,
AMECA,JAL.,"(C)**
","SANDRA LÓPEZ BENAVIDES, LAURA ENRIQUETA, MARÍA TERESA, MARCELA, TOMAS SALVADOR, MARÍA DEL CARMEN, GABRIELA Y AURELIO LÓPEZ ROCHA, HÉCTOR QUIRARTE GUTIERREZ, HÉCTOR Y LUCIA QUIRARTE LÓPEZ",XHED,FM,99.1,6000,03/07/04,02/07/16,203255,1040235,1239,
AMECA,JAL.,(P)*,UNIVERSIDAD DE GUADALAJARA,XHUGA,FM,105.5,2940,05/12/07,04/12/14,203255,1040235,1239,
ARANDAS,JAL.,(P),"IMPULSA POR EL BIEN COMÚN DE JALISCO, A.C.",XHARDJ,FM,107.3,3000,30/04/13,29/04/25,204220,1022025,2058,
ATOTONILCO EL ALTO,JAL.,(C)**,MIGUEL OCHOA BELTRÁN,XHHE,FM,105.5,6000,03/07/04,02/07/16,203302,1023015,1602,
AUTLÁN DE NAVARRO,JAL.,(C),JOSÉ PABLO PÉREZ RAMÍREZ,XHANV,FM,90.9,10000,26/09/07,25/09/19,195125,1042034,1841,
AUTLÁN DE NAVARRO,JAL.,(P),UNIVERSIDAD DE GUADALAJARA,XHANU,FM,102.3,1827,31/07/13,30/07/25,195125,1042034,1841,
AUTLÁN DE NAVARRO,JAL.,(C)**,"RADIO SISTEMA DEL SUROESTE, S.A. DE C.V.",XHJY,FM,101.5,25000,04/07/04,03/07/16,195125,1042034,1841,
AUTLÁN DE NAVARRO,JAL.,(C),"XELD RADIO AUTLAN, S.A. DE C.V.",XHLD,FM,103.9,25000,Cambio de frecuencia de la estación XELD-AM,,195125,1042034,1841,
CD. GUZMÁN,JAL.,(C),"RADIO ARMONÍA, S.A. DE C.V.",XHBC,FM,95.1,10000,Es frecuencia adicional de la XEBC-AM,,194231,1032751,1519,
CD. GUZMÁN,JAL.,(P),GOBIERNO DEL ESTADO DE JALISCO,XHCGJ,FM,107.1,3200,13/09/04,12/09/14,194231,1032751,1519,
CD. GUZMÁN,JAL.,(C)**,"RADIO SISTEMA DEL PACIFICO, S.A. DE C.V.",XHIS,FM,106.3,24700,04/07/04,03/07/16,194231,1032751,1519,
CD. GUZMÁN,JAL.,(C),"EMISORAS DE ZAPOTLÁN, S.A. DE C.V.",XHMEX,FM,104.9,894,Es frecuencia adicional de la XEMEX-AM.,,194231,1032751,1519,
CD. GUZMÁN,JAL.,(C),"XHPZ FM 96.7, S.A. DE C.V.",XHPZ,FM,96.7,30818,30/06/09,29/06/19,194231,1032751,1519,
ZAPOTLÁN EL GRANDE,JAL.,(P),UNIVERSIDAD DE GUADALAJARA,XHGZ,FM,94.3,1827,31/07/13,30/07/25,194231,1032751,1519,
CERRO GRANDE SANTA FE,JAL.,(C),"XHOJ-FM, S.A. DE C.V.",XHOJ,FM,106.7,30000,25/08/08,24/08/20,202927,1030223,2306,
CERRO GRANDE SANTA FE,JAL.,(C),"XHRX.FM, S.A. DE C.V.",XHRX,FM,103.5,30000,28/11/03,27/11/15,202927,1030223,2306,
CIHUATLAN,JAL.,(C),"XEGUZ, S.A. DE C.V.",XHMZA,FM,89.7,10000,Cambio de frecuencia de la estación XEMZA-AM,,191418,1043347,29,
COLOTLAN,JAL.,(P),UNIVERSIDAD DE GUADALAJARA,XHUGC,FM,104.7,2000,26/10/05,25/10/17,220702,1031553,1666,
ENCARNACIÓN DE DÍAZ,JAL.,(P),RODRIGO RODRÍGUEZ REYES,XHRRR,FM,89.5,3000,12/06/13,11/06/25,213128,1021359,1818,
GUADALAJARA,JAL.,(C),"XEAD-FM, S.A. DE C.V.",XEAD,FM,101.9,98200,04/07/04,03/07/16,204035,1032032,1536,
GUADALAJARA,JAL.,(C),"RADIO TAPATÍA, S.A. DE C.V.",XEBA,FM,97.1,57600,04/07/04,03/07/16,204035,1032032,1536,
GUADALAJARA,JAL.,(C),"RADIO MELODÍA, S.A. DE C.V.",XEHL,FM,102.7,85440,04/07/04,03/07/16,204035,1032032,1536,
GUADALAJARA,JAL.,(C),"XETIA-FM, S.A. DE C.V.",XETIA,FM,97.9,98200,04/07/04,03/07/16,204035,1032032,1536,
GUADALAJARA,JAL.,(C),"CONGLOMERADO HOTELERO DE MÉXICO, S.A. DE C.V.",XHAV,FM,100.3,97090,04/07/04,03/07/16,204035,1032032,1536,
GUADALAJARA,JAL.,(C),"RADIO SISTEMA DE OCCIDENTE, S.A. DE C.V.",XHBIO,FM,92.3,49860,18/06/03,17/06/15,204035,1032032,1536,
GUADALAJARA,JAL.,(C),"MEDIOS DE INFORMACIÓN DE OCCIDENTE, S.A. DE C.V.",XHGDA,FM,89.1,50030,10/09/05,09/09/17,204035,1032032,1536,
GUADALAJARA,JAL.,(C),"ESTÉREO MUNDO, S.A. DE C.V.",XHGEO,FM,91.5,99070,17/01/00,R,204035,1032032,1536,
GUADALAJARA,JAL.,(C),"METROPOLITANA DE FRECUENCIA MODULADA, S.A. DE C.V.",XHLC,FM,98.7,100000,11/03/04,10/03/16,204035,1032032,1536,
GUADALAJARA,JAL.,(C),"IMPULSORA DE FRECUENCIA MODULADA, S.A.",XHLS,FM,99.5,28390,14/12/08,13/12/20,204035,1032032,1536,
GUADALAJARA,JAL.,(P),"MI GRAN ESPERANZA, A.C.",XHMBM,FM,105.1,5280,28/04/04,27/04/16,204035,1032032,1536,
GUADALAJARA,JAL.,(C),"LOMELI RADIO, S.A. DE C.V.",XHOY,FM,90.7,49970,18/11/08,17/11/20,204035,1032032,1536,
GUADALAJARA,JAL.,(C),"RADIO INTEGRAL, S.A. DE C.V.",XHPI,FM,93.1,79800,09/01/10,08/01/20,204035,1032032,1536,
GUADALAJARA,JAL.,(C),"XHQJ-FM, S.A. DE C.V.",XHQJ,FM,105.9,29950,23/02/02,22/02/14,204035,1032032,1536,
GUADALAJARA,JAL.,(C),"FRECUENCIA MODULADA DE OCCIDENTE, S.A.",XHRA,FM,89.9,14220,23/05/02,22/05/14,204035,1032032,1536,
GUADALAJARA,JAL.,(P),UNIVERSIDAD DE GUADALAJARA,XHUDG,FM,104.3,40320,31/07/13,30/07/25,204035,1032032,1536,
GUADALAJARA,JAL.,(C),"ORGANIZACIÓN PRAM, S.A. DE C.V.",XHVOZ,FM,107.5,23870,03/10/09,02/10/19,204035,1032032,1536,
JAMAY,JAL.,(C)**,"RADIO LA BARCA, S.A.",XHLB,FM,104.7,6000,28/07/09,27/07/21,201740,1024235,1565,
LA CRUZ,JAL.,(C)**,RODRIGO RODRÍGUEZ REYES,XHJTF,FM,103.1,3000,22/10/10,21/10/20,201343,1033355,1356,
LAGOS DE MORENO,JAL.,(C)**,"RADIO EMISORA CENTRAL, S.A. DE C.V.",XHLJ,FM,105.7,6000,04/07/04,03/07/16,212123,1015545,1876,
LAGOS DE MORENO,JAL.,(P),UNIVERSIDAD DE GUADALAJARA,XHUGL,FM,104.7,2000,26/10/00,R,212123,1015545,1876,
MAZAMITLA,JAL.,(P)*,"GRUPO RADIO MONTE, A.C.",XHZAM,FM,99.1,1500,01/03/10,01/03/22,195502,1030113,2234,
OCOTLÁN,JAL.,(C)**,"RADIO XEAN-AM, S.A. DE C.V.",XHAN,FM,91.1,6000,23/04/10,22/04/20,202105,1024605,1530,
OCOTLÁN,JAL.,(P),UNIVERSIDAD DE GUADALAJARA,XHUGO,FM,107.9,2000,26/10/00,R,202105,1024605,1530,
PUERTO VALLARTA,JAL.,(C),"OPERADORA DE MEDIOS DEL PACIFICO, S.A. DE C.V.",XHEJ,FM,93.5,25000,Cambio de frecuencia de la estación XEEJ-AM,,203649,1051338,101,
PUERTO VALLARTA,JAL.,(C),"RADIO INTEGRAL, S.A. DE C.V.",XHME,FM,89.5,50580,02/03/08,01/03/20,203649,1051338,101,
PUERTO VALLARTA,JAL.,(C),"FAVELA RADIO, S.A. DE C.V.",XHPVA,FM,90.3,15240,20/03/07,19/03/19,203649,1051338,101,
PUERTO VALLARTA,JAL.,(C),"XEPVJ-AM, S.A. DE C.V.",XHPVJ,FM,94.3,10000,Es frecuencia adicional de la XEPVJ-AM.,,203649,1051338,101,
PUERTO VALLARTA,JAL.,(P),UNIVERSIDAD DE GUADALAJARA,XHUGPV,FM,104.3,20000,31/07/13,30/07/25,203649,1051338,101,
PUERTO VALLARTA,JAL.,(C),"RADIO VALLARTA, S.A. DE C.V.",XHVAY,FM,92.7,10000,Es frecuencia adicional de la XEVAY-AM,,203649,1051338,101,
PUERTO VALLARTA,JAL.,(P),GOBIERNO DEL ESTADO DE JALISCO,XHVJL,FM,91.9,50000,07/09/09,06/09/14,203649,1051338,101,
PUERTO VALLARTA,JAL.,(P),"FUNDACIÓN CULTURAL PARA LA SOCIEDAD MEXICANA, A.C.",XHFSM,FM,100.7,3000,11/01/12,10/01/24,203649,1051338,101,
PUERTO VALLARTA,JAL.,(P),"GAIA FM, A.C.",XHGAI,FM,105.9,3000,11/01/12,10/01/24,203649,1051338,101,
SAN JUAN DE LOS LAGOS,JAL.,(C)**,SUCN. DE JOSÉ ISMAEL ALVARADO ROBLES,XHQZ,FM,94.9,6000,17/04/10,16/04/20,211452,1021958,1743,
TALA,JAL.,(P),JULIÁN OROZCO GONZÁLEZ,XHRGO,FM,104.7,3000,13/08/99,R,203909,1034210,1334,
TAMALIAGUA,JAL.,(C)**,"VOLER, S.A. DE C.V.",XHLAZ,FM,93.5,25000,04/07/04,03/07/16,194100,1032859,19,
TAMAZULA DE GORDIANO,JAL.,(C),"RADIO SISTEMA DEL SUR, S.A. DE C.V.",XHXXX,FM,97.5,25000,Cambio de frecuencia de la estación XEXXX-AM,,194035,1031500,1117,
TEPATITLÁN DE MORELOS,JAL.,(P)*,BELISARIO VIRGILIO ALVARADO ALVARADO,XHTMJ,FM,99.1,3000,16/04/07,R,204903,1024526,1785,
TEPATITLÁN DE MORELOS,JAL.,(C)**,SUCESIÓN JOSÉ ISMAEL ALVARADO ROBLES,XHZK,FM,96.7,3000,04/07/04,03/07/16,204903,1024526,1785,
TEQUILA,JAL.,(P),"IMPULSA POR EL BIEN COMÚN DE JALISCO, A.C.",XHTEQ,FM,107.9,3000,30/04/13,29/04/25,205246,1035008,1199,
TLAQUEPAQUE,JAL.,(P),GOBIERNO DEL ESTADO DE JALISCO,XEJB,FM,96.3,29720,06/09/09,05/09/14,203819,1031826,1569,
TLAQUEPAQUE,JAL.,(C),"RADIO XHDK, S.A. DE C.V.",XHDK,FM,94.7,29950,15/05/09,14/05/21,203819,1031826,1569,
TOMATLAN,JAL.,(P),"COMITÉ PRO-FOMENTO DE LA CULTURA DE TOMATLAN, A.C.",XHFCT,FM,96.3,1000,16/02/00,R,195629,1051443,36,
ZAPOPAN,JAL.,(C),"STEREOREY MÉXICO, S.A.",XHMA,FM,101.1,96730,11/11/04,10/11/16,204314,1032318,1575,
ZAPOPAN,JAL.,(C),"STEREOREY MÉXICO, S.A.",XHRO,FM,95.5,88430,04/07/04,03/07/16,204314,1032318,1575,
ZAPOPAN,JAL.,(C),"IMAGEN MONTERREY, S.A. DE C.V.",XHSC,FM,93.9,88433,17/06/05,16/06/17,204314,1032318,1575,
ZAPOTITLÁN DE VADILLO,JAL.,(P),"ECOS DE MANANTLAN, A.C.",XHZV,FM,107.9,39000,22/12/11,21/12/23,193301,1034831,16,
AMECAMECA,MEX. ,(P),GOBIERNO DEL ESTADO DE MÉXICO,XHMEC,FM,91.7,300,11/10/06,R,190743,984607,2480,
AMECAMECA DE JUÁREZ,MEX. ,(P)*,"LA VOLADORA COMUNICACIÓN, A.C.",XHECA,FM,97.3,300,09/05/12,08/05/24,190743,984607,2480,
ATLACOMULCO,MEX. ,(C)**,MILED LIBIEN KAHUE,XHRLK,FM,104.7,6000,30/07/05,29/07/17,194751,995228,2578,
ATLACOMULCO,MEX. ,(P)**,GOBIERNO DEL ESTADO DE MÉXICO,XHATL,FM,105.5,6000,02/07/09,R,194751,995228,2578,
IXTLAHUACA,MEX. ,(C)**,"OPERADORA DEL VALLE ALTO, S.A. DE C.V.",XHTOL,FM,102.9,3000,03/07/04,02/07/16,185512,994826,2186,
MALINALCO,MEX. ,(C),"GRUPO NUEVA RADIO, S.A. DE C.V.",XHMLO,FM,104.9,500,21/10/04,20/10/16,185654,992941,1747,
MELCHOR OCAMPO,MEX. ,(C),"GRUPO NUEVA RADIO, S.A. DE C.V.",XHCME,FM,103.7,3000,19/07/09,18/07/21,194217,990821,2296,
METEPEC,MEX. ,(C),"RADIO XHENO, S.A. DE C.V.",XHENO,FM,90.1,29760,23/11/04,22/11/16,191501,993617,2633,
NETZAHUALCÓYOTL,MEX. ,(P),"RADIO ARO, A.C.",XHARO,FM,104.5,20,19/02/10,19/02/22,192400,985920,2253,
OTUMBA,MEX. ,(P),"VOZ FLOR Y CANTO, A.C.",XHVFC,FM,102.1,20,19/02/10,19/02/22,194149,984517,2365,
TEJUPILCO DE HIDALGO,MEX.,(P),ROBERTO RODRÍGUEZ GÓMEZ,XHTEJ,FM,88.3,1000,01/08/12,31/07/24,185421,1000910,1330,
TEXCOCO,MEX. ,(P)*,"OMEGA EXPERIMENTAL, A.C.",XHOEX,FM,89.3,746,09/08/05,R,193020,985255,2247,
TOLUCA,MEX. ,(C),"GRUPO NUEVA RADIO, S.A. DE C.V.",XHEDT,FM,93.3,49330,05/08/09,04/08/21,191732,993914,2663,
TOLUCA,MEX. ,(C),MILED LIBIEN KAHUE,XHNX,FM,98.9,3190,30/11/03,29/11/15,191732,993914,2663,
TOLUCA,MEX. ,(C),"XHTOM-FM, S.A. DE C.V.",XHTOM,FM,102.1,50000,01/04/07,31/03/19,191732,993914,2663,
TOLUCA,MEX. ,(C),"ULTRADIGITAL TOLUCA, S.A. DE C.V.",XHZA,FM,101.3,63140,28/06/07,27/06/19,191732,993914,2663,
TOLUCA ,MEX. ,(P),UNIVERSIDAD AUTÓNOMA DEL ESTADO DE MÉXICO,XHUAX,FM,99.7,2670,16/02/06,R,191732,993914,2663,
TOLUCA,MEX. ,(P),GOBIERNO DEL ESTADO DE MÉXICO,XHGEM,FM,91.7,25000,11/10/06,R,191732,993914,2663,
TOLUCA (METEPEC),MEX. ,(C),"CORPORACIÓN RADIOFÓNICA DE TOLUCA, S.A. DE C.V.",XHRJ,FM,92.5,48330,16/08/10,15/08/20,191732,993914,2663,
VALLE DE BRAVO,MEX. ,(C)**,GUILLERMO ARTEMIO PADILLA CRUZ,XHEVAB,FM,93.5,6000,24/09/01,R,191133,1000750,1825,
VALLE DE BRAVO,MEX. ,(P),GOBIERNO DEL ESTADO DE MÉXICO,XHVAL,FM,104.5,3000,11/10/06,R,191133,1000750,1825,
ZUMPANGO DE OCAMPO,MEX. ,(P),GOBIERNO DEL ESTADO DE MÉXICO,XHZUM,FM,88.5,500,11/10/06,R,194749,990557,2259,
APATZINGÁN,MICH.,(C),JOSÉ LARIS RODRÍGUEZ,XHAPM,FM,95.1,10000,Es frecuencia adicional de la XEAPM-AM,,190519,1022103,325,
APATZINGÁN,MICH.,(C),"COMERCIALIZADORA DE MEDIOS, S.A. DE C.V.",XHAZN,FM,92.1,3000,25/06/06,24/06/18,190519,1022103,325,
APATZINGÁN,MICH.,(C),"MANUEL FLORES Y COMPAÑÍA, S. EN N. C.",XHCJ,FM,94.3,10000,Es frecuencia adicional de la XECJ-AM,,190519,1022103,325,
APATZINGÁN,MICH.,(C),"XEML, S.A.",XHEML,FM,98.3,25000,Cambio de frecuencia de la estación XEML-AM,,190519,1022103,325,
APATZINGÁN,MICH.,(P),GOBIERNO DEL ESTADO DE MICHOACÁN,XHTZI,FM,97.5,3000,25/02/10,24/02/15,190519,1022103,325,
CD. HIDALGO,MICH.,(P),GOBIERNO DEL ESTADO DE MICHOACÁN,XHHID,FM,99.7,3000,25/02/10,24/02/15,194059,1003359,20,
CD. HIDALGO,MICH.,(P),BLANCA ESTELA CASTAÑEDA TERÁN,XHCHM,FM,97.7,3000,30/04/13,29/04/25,194059,1003359,20,
COALCOMÁN,MICH.,(C),HOMERO BAUTISTA DUARTE,XHCMM,FM,95.5,2970,11/02/09,10/02/21,184639,1030936,1020,
EL JARAL,MICH.,(C)**,"RADIO SOL, S.A. DE C.V.",XHESOL,FM,103.9,25000,04/07/04,03/07/16,194217,1003143,2151,
EL MALACATE,MICH.,(P),COMISIÓN NACIONAL PARA EL DESARROLLO DE LOS PUEBLOS INDÍGENAS,XHTUMI,FM,107.9,5850,04/11/08,03/11/20,193231,1002833,1758,
HUECORIO,MICH.,(P),COMISIÓN NACIONAL PARA EL DESARROLLO DE LOS PUEBLOS INDÍGENAS,XHHUE,FM,90.7,30,29/03/04,R,193201,1013802,18,
HUETAMO DE NÚÑEZ,MICH.,(C),"CANALES RADIOFÓNICOS, S.A.",XHKN,FM,95.5,25000,Cambio de frecuencia de la estación XEKN-AM,,183737,1005350,301,
JIQUILPAN,MICH.,(P),GOBIERNO DEL ESTADO DE MICHOACÁN,XHJIQ,FM,95.9,3000,25/02/05,24/02/17,195939,1024302,1542,
LA PIEDAD,MICH.,(P),GOBIERNO DEL ESTADO DE MICHOACÁN,XHDAD,FM,88.7,347,25/02/05,24/02/17,202021,1020130,1689,
LA PIEDAD,MICH.,(C),"980 DUAL ESTÉREO, S.A. DE C.V.",XHLC,FM,92.7,50,Es frecuencia adicional de la XELC-AM,,202021,1020130,1689,
LA PIEDAD,MICH.,(C)**,"XELP-AM, S.A. DE C.V.",XHLP,FM,89.9,50,04/07/04,03/07/16,202021,1020130,1689,
LÁZARO CÁRDENAS,MICH.,(C)**,INSTITUTO MEXICANO DE LA RADIO,XHLAC,FM,107.9,25000,21/07/04,20/07/16,175722,1021132,10,
LÁZARO CÁRDENAS,MICH.,(C)**,SUCN. DE FRANCISCO BAUTISTA VALENCIA,XHEOJ,FM,98.7,25000,14/03/08,13/03/18,175722,1021132,10,
LÁZARO CÁRDENAS,MICH.,(P),GOBIERNO DEL ESTADO DE MICHOACÁN,XHDEN,FM,94.7,3000,25/02/10,24/02/15,175722,1021132,10,
LÁZARO CÁRDENAS,MICH.,(C),"XELCM-AM, S.A. DE C.V.",XHLCM,FM,95.7,25000,Cambio de frecuencia de la estación XELCM-AM,,175722,1021132,10,
LÁZARO CÁRDENAS,MICH.,(C),"STEREO 94 DE MICHOACÁN, S.A. DE C.V.",XHLZ,FM,93.9,19700,28/06/10,27/06/20,175722,1021132,10,
LOS REYES DE SALGADO,MICH.,(C),GILBERTO HOSSFELDT DÍAZ,XHGQ,FM,92.5,6000,Cambio de frecuencia de la estación XEGQ-AM,,193524,1022827,1308,
MORELIA,MICH.,(C)**,SUCN. DE JOSÉ LARIS ITURBIDE,XHATM,FM,105.1,25000,08/08/08,07/08/18,194208,1011108,1920,
MORELIA,MICH.,(C)*,CARLOS DE JESÚS QUIÑONES ARMENDÁRIZ,XHLIA,FM,93.1,25000,Cambio de frecuencia de la estación XELIA-AM,,194208,1011108,1920,
MORELIA,MICH.,(C),"LARIS HERMANOS, S.A.",XHLQ,FM,90.1,25000,Cambio de frecuencia de la estación XELQ-AM,,194208,1011108,1920,
MORELIA,MICH.,(C),"RADIO TREMOR MORELIA, S.A. DE C.V.",XHCR,FM,96.3,25000,Es frecuencia adicional de la XECR-AM,,194208,1011108,1920,
MORELIA,MICH.,(C)**,"RADIO INTEGRAL, S.A. DE C.V.",XHEMM,FM,101.7,25000,04/07/04,03/07/16,194208,1011108,1920,
MORELIA,MICH.,(C)**,CARLOS DE JESÚS QUIÑONES ARMENDÁRIZ,XHI,FM,100.9,10000,04/07/04,03/07/16,194208,1011108,1920,
MORELIA,MICH.,(C)**,"CORPORACIÓN MORELIA MULTIMEDIA, S.A. DE C.V.",XHKW,FM,89.3,25000,04/07/04,03/07/16,194208,1011108,1920,
MORELIA,MICH.,(C)**,"LY, S.A.",XHLY,FM,92.3,25000,04/07/04,03/07/16,194208,1011108,1920,
MORELIA,MICH.,(C),"RADIO INTEGRAL, S.A. DE C.V.",XHMO,FM,93.9,28960,30/08/05,29/08/17,194208,1011108,1920,
MORELIA,MICH.,(P)*,LA VOZ DEL VIENTO A.C.,XHMICH,FM,103.3,3000,14/08/13,13/08/25,194208,1011108,1920,
MORELIA,MICH.,(C),JOSÉ HUMBERTO Y LOUCILLE MARTÍNEZ MORALES,XHMRL,FM,91.5,100000,14/07/13,13/07/25,194208,1011108,1920,
MORELIA,MICH.,(P),GOBIERNO DEL ESTADO DE MICHOACÁN,XHREL,FM,106.9,3000,06/12/11,05/12/23,194208,1011108,1920,
MORELIA,MICH.,(C)**,"RADIO TELEVISORA DE MORELIA, S.A.",XHRPA,FM,102.5,25000,04/07/04,03/07/16,194208,1011108,1920,
MORELIA,MICH.,(P)**,UNIVERSIDAD MICHOACANA DE SAN NICOLÁS DE HIDALGO,XHSV,FM,104.3,25000,16/08/76,N.D.,194208,1011108,1920,
MORELIA,MICH.,(P)*,FUNDACIÓN RADIODIFUSORAS CAPITAL A.C.,XHORE,FM,97.3,3000,10/07/13,09/07/25,194208,1011108,1920,
MORELIA,MICH.,(P)*,FLAVIO RENÉ ACEVEDO,XHMOM,FM,99.1,3000,26/06/13,25/06/25,194208,1011108,1920,
MORELIA,MICH.,(P)*,"UNIVERSIDAD VASCO DE QUIROGA, A.C. ",XHELI,FM,98.1,3000,10/07/13,09/07/25,194208,1011108,1920,
PARACHO,MICH.,(P)*,"RADIO MINTZITA, S.C.",XHPCO,FM,107.5,10,19/02/10,19/02/22,193838,1020254,2220,
PÁTZCUARO,MICH.,(C)**,"XEXL, S.A. DE C.V.",XHEXL,FM,94.9,6000,04/07/04,03/07/16,193059,1013635,2140,
PÁTZCUARO,MICH.,(P),FLAVIO RENE ACEVEDO ,XHPAT,FM,106.5,2603,01/08/12,31/07/24,193059,1013635,2140,
PURUANDIRO,MICH.,(P),GOBIERNO DEL ESTADO DE MICHOACÁN,XHAND,FM,104.9,3000,25/02/10,24/02/15,200517,1013057,1897,
TACÁMBARO,MICH.,(P),GOBIERNO DEL ESTADO DE MICHOACÁN,XHAMB,FM,95.9,3000,25/02/10,24/02/15,191408,1012725,1654,
TANGANCICUARO,MICH.,(P),"FRENTE CÍVICO TANGANCICUARO, PUEBLO UNIDO, A.C.",XHFC,FM,107.9,500,14/03/05,R,195320,1021218,1709,
TEJERÍAS,MICH.,(C)**,"RADIO INTEGRAL, S.A. DE C.V.",XHENI,FM,93.7,25000,02/07/04,01/07/16,192503,1020400,17,
TEPALCATEPEC,MICH.,(P),"RADIO CULTURAL DE TEPALCATEPEC, A.C.",XHTM,FM,107.9,320,22/12/11,21/12/23,191121,1025046,370,
TINGAMBATO,MICH.,(P),COMISIÓN NACIONAL PARA EL DESARROLLO DE LOS PUEBLOS INDÍGENAS,XHTIN,FM,90.7,30,29/03/04,R,193007,1015109,1981,
URUAPAN,MICH.,(C),"XEFN, S.A.",XHFN,FM,91.1,25000,Es frecuencia adicional de la XEFN-AM,,192510,1020330,1620,
URUAPAN,MICH.,(C),"XEIP-AM, S.A. DE C.V.",XHIP,FM,89.7,3000,Es frecuencia adicional de la XEIP-AM,,192510,1020330,1620,
URUAPAN,MICH.,(C)**,"GRUPO RADIO FYL, S.A. DE C.V.",XHIW,FM,101.3,25000,04/07/04,03/07/16,192510,1020330,1620,
URUAPAN,MICH.,(P),GOBIERNO DEL ESTADO DE MICHOACÁN,XHRUA,FM,99.7,3000,25/02/10,24/02/15,192510,1020330,1620,
URUAPAN,MICH.,(P),"UANDARHI, A.C.",XHRHI,FM,107.9,181,06/12/11,05/12/23,192510,1020330,1620,
URUAPAN,MICH.,(C),"XEUF, S.A.",XHUF,FM,100.5,3000,Es frecuencia adicional de la XEUF-AM,,192510,1020330,1620,
URUAPAN,MICH.,(C)**,"XEURM-AM, S.A. DE C.V.",XHURM,FM,102.1,25000,30/11/04,29/11/16,192510,1020330,1620,
ZACAN,MICH.,(P),COMISIÓN NACIONAL PARA EL DESARROLLO DE LOS PUEBLOS INDÍGENAS,XHZAN,FM,90.7,30,29/03/04,R,193356,1021704,699,
ZACAPU,MICH.,(P),GOBIERNO DEL ESTADO DE MICHOACÁN,XHCAP,FM,96.9,3000,25/02/10,24/02/15,194900,1014727,1990,
ZACAPU,MICH.,(C)**,"ORGANIZACIÓN APRIC, S.A.",XHZI,FM,98.5,6000,04/07/04,03/07/16,194900,1014727,1990,
ZACAPU,MICH.,(C)**,"PROMOTORES DE RADIO, S.A.",XHZU,FM,97.7,6000,27/07/10,26/07/20,194900,1014727,1990,
ZAMORA,MICH.,(C)**,"LA VOZ DEL COMERCIO DE ZAMORA, S. DE R.L.",XHEZM,FM,103.9,6000,01/07/08,30/06/20,195908,1021659,1577,
ZAMORA,MICH.,(C)**,"RADIO ZAMORA, S. DE R.L.",XHGT,FM,94.1,6000,04/07/04,03/07/16,195908,1021659,1577,
ZAMORA,MICH.,(C)**,"RADIODIFUSORA DEL VALLE DE ZAMORA, S.A.",XHQL,FM,91.7,6000,04/07/04,03/07/16,195908,1021659,1577,
